id,title,overview,poster_path
4385,The Colbert Report,"The Colbert Report is an American satirical late night television program that airs Monday through Thursday on Comedy Central. It stars political humorist Stephen Colbert, a former correspondent for The Daily Show with Jon Stewart. The Colbert Report is a spin-off from and counterpart to The Daily Show that comments on politics and the media in a similar way. It satirizes conservative personality-driven political pundit programs, particularly Fox News' The O'Reilly Factor. The show focuses on a fictional anchorman character named Stephen Colbert, played by his real-life namesake. The character, described by Colbert as a ""well-intentioned, poorly informed, high-status idiot"", is a caricature of televised political pundits.

The Colbert Report has been nominated for seven Primetime Emmy Awards each in 2006, 2007, 2008, 2009, 2010, 2011, and 2012, two Television Critics Association Awards Awards, and two Satellite Awards. In 2013, it won two Emmys. It has been presented as non-satirical journalism in several instances, including by the Tom DeLay Legal Defense Trust and by Robert Wexler following his interview on the program. The Report received considerable media coverage following its debut on October 17, 2005, for Colbert's coining of the term ""truthiness"", which dictionary publisher Merriam-Webster named its 2006 Word of the Year.",/pn2CVXjOlR8kY5MgOTJjZ71IM0Q.jpg
99121,Walker,"Reboot of the 1993 series focusing on Walker as he returns from years undercover. A widower and father of two, he begins fighting crime with a new partner, who is one of the only female Rangers in history.",/fjRCZ1SGSxj9Y3KGhnxGqC7gRfc.jpg
129418,Brand New Cherry Flavor,"A filmmaker heads to Hollywood in the early ’90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge — and kittens.",/cX4acZbi2l4v051NJZfonqY0E3X.jpg
2612,Deadliest Catch,"Forty-foot waves, 700 pound crab pots, freezing temperatures and your mortality staring you in the face…it's all in a day's work for these modern day prospectors. During each episode we will watch crews race to meet their quota and make it home safely.",/iIQ6C4GeTbIFRu2nnPyPWEndpYL.jpg
66008,You Me Her,"An unusual, real-world romance involving relatable people, with one catch - there are three of them! You Me Her infuses the sensibilities of a smart, grounded indie rom-com with a distinctive twist: one of the two parties just happens to be a suburban married couple.",/hXsniF3CTHRgCJuhgKu2KEWbr6e.jpg
4454,Will & Grace,"Will Truman and Grace Adler are best friends living in New York, and when Grace's engagement falls apart, she moves in with Will. Together, along with their friends, they go through the trials of dating, sex, relationships and their careers, butting heads at times but ultimately supporting one another while exchanging plenty of witty banter along the way.",/m2AWZDAHesXDmLwVm73BpGlP55a.jpg
502,Sesame Street,"On a special inner city street, the inhabitants—human and muppet—teach preschoolers basic educational and social concepts using comedy, cartoons, games, and songs.",/14k9BfZ2p4rQBMeJ5crKTfUZVwD.jpg
58565,"Amy, la niña de la mochila azul","Amy, la niña de la mochila azul is a Mexican telenovela produced by Televisa in 2004. Starring Danna Paola as Amy, Nora Salinas, Eduardo Capetillo, Pedro Armendáriz Jr. and Tatiana.",/7jzXcFyrqTLGDzYPCYg0WrHkEvq.jpg
73987,Lore,"This anthology series brings to life Aaron Mahnke's “Lore” podcast and uncovers the real-life events that spawned our darkest nightmares. Blending dramatic scenes, animation, archive and narration, Lore reveals how our horror legends - such as vampires, werewolves and body snatchers - are rooted in truth.",/a6FEE7IjsfGdWdv4Bq7jKH7CiI6.jpg
12656,Rosalinda,"Rosalinda is a Mexican telenovela, which was produced by Televisa and broadcast on Canal de las Estrellas in 1999. This is the last Soap opera to star Thalía in her title role.",/23I0LpvXDUsBQq7CxNkTWBsIeiq.jpg
2706,Roseanne,"A working-class family struggles to get by on a limited income in the fictional town of Lanford, Illinois.",/5I1e5DHIQ3HbIopimYF1L9SLYYZ.jpg
478,Captain Planet and the Planeteers,"Captain Planet and the Planeteers is an American animated environmentalist television program created by Ted Turner, Robert Larkin III, and Barbara Pyle, produced by Pyle, Nicholas Boxer, Andy Heyward and Robby London, and developed by Pyle, Boxer, Heyward, London, Thom Beers, Bob Forward, Phil Harnage and Cassandra Schafhausen. The series was produced by Turner Program Services and DIC Entertainment and it was broadcast on TBS from September 15, 1990 to December 5, 1992. A sequel series, The New Adventures of Captain Planet, was produced by Hanna-Barbera and Turner Program Services, and was broadcast from September 11, 1993 to May 11, 1996. Both series continue today in syndication. The program is a form of edutainment and advocates environmentalism.

In February 2009, Mother Nature Network began airing episodes and unreleased footage of Captain Planet and the Planeteers on its website. In September 2010, the Planeteer Movement was launched with the assistance of Pyle as a means for fans of the show to connect and continue to integrate the show's messages into their lives as real-life Planeteers.",/oTUdMgcSs3duIjoWBiZlgtVUNN3.jpg
66840,Bull,"Dr. Jason Bull is the brilliant, brash, and charming founder of a hugely successful trial consulting firm.",/r6bM2rNjSk5b9gWBOOKCVgKbjc0.jpg
32729,No Ordinary Family,"After their plane crashes into the Amazon River, each member of the Powell family starts to show signs of new, unique and distinct super powers.",/2Hytyjin1oa8kwpPDTpRiEQvXpL.jpg
18053,Nurse Jackie,"Every day is a matter of life and death in a hectic New York City hospital, but for Nurse Jackie that's the easiest part. Between chronic back pain that won't quit, and a personal life on the constant edge of collapse, it's going to take a white lie here, a bent rule there, and a handful of secret strategies to relieve the pain, and stay one step ahead of total disaster.",/efKrmVB9Jwmh6HxFjED6FyeOUpW.jpg
103505,The Unremarkable Juanquini,An inept magician pulls off the trick of his life: accidentally disappearing a wanted criminal during a police raid. Now he's going to pay for that.,/d2jgq3q8MGHwP5ZNtnJ8GPCSQ1W.jpg
84052,Perfume,"When a singer is found murdered, with her scent glands excised from her body, detectives probe a group of friends who attended boarding school with her.",/oT7Zodol33x7Z1McBXs9tyYNcxO.jpg
77606,The Boss Baby: Back in Business,"With a little help from his brother and accomplice, Tim, Boss Baby tries to balance family life with his job at Baby Corp headquarters.",/mUVZHkJPKDYgDy1dbDdi0Esj9eB.jpg
48860,The Tomorrow People,"The story of several young people from around the world who represent the next stage in human evolution, possessing special powers, including the ability to teleport and communicate with each other telepathically. Together they work to defeat the forces of evil.",/3EavFY6TuhDm4ERbDGrZ1oEqB57.jpg
5687,The Smurfs,"Classic Saturday-morning cartoon series featuring magical blue elf-like creatures called Smurfs. The Smurfs, named for their personalities, inhabit a village of mushroom houses in an enchanted forest. These loveable creatures are led by Papa Smurf and live carefree... except for one major threat to their existance: Gargamel, an evil but inept wizard who lives in a stone-built house in the forest; and his feline companion, the equally nasty Azrael. ",/cezQyM5cO454vUdLiLOkv78K64D.jpg
85854,The Widow,"A woman's search to uncover the mystery of the disappearance of her husband leads her to the Congo, where she's forced to seek the truth about what happened to the man she loved.",/f1UCZ21QfcfuOOQGnczTOJWk1dn.jpg
84469,Cowboy Bebop,"Long on style and perpetually short on cash, bounty hunters Spike, Jet and Faye trawl the solar system looking for jobs. But can they outrun Spike's past?",/lSsCxZ1dnjcB4cmXSgMJt5qunOu.jpg
105305,The Business of Drugs,"To detail how drugs push people into risky — even deadly — behaviors, a former CIA analyst investigates the economics of six illicit substances.",/aMhnvstOgstsnKZoykDYxfbPKQ3.jpg
501,Battlestar Galactica,"When the 12 Colonies of Man are wiped out by a cybernetic race called the Cylons, Commander Adama and the crew of the battlestar Galactica lead a ragtag fleet of human survivors in search of a ""mythical planet"" called Earth.",/27jl4H9PauenZlmVBbOO1pr1lGf.jpg
7354,Harper's Island,"A group of family and friends travels to a secluded island for a destination wedding. They've come to laugh... to love... and, though they don't know it... to die. As the wedding festivities begin, friendships are tested and secrets exposed as a murderer claims victims, one by one, transforming the wedding week of fun and celebration into a terrifying struggle for survival.",/ihpf4yvi9GWATXj7IApblIHRMP4.jpg
82585,The Inmate,"A former U.S. Marine, Lázaro Mendoza, enters a maximum security prison in Mexico (La Rotunda), under a false identity and accused of an alleged triple murder. Now as Dante Pardo, his mission is to infiltrate a dangerous band of inmates and guards that operate inside and outside of prison who are the prime suspects of the kidnapping of the teenage daughter of U.S. Judge, John Morris. Inside La Rotunda, Lázaro has to find out who carried out the kidnapping and the whereabouts of the girl.",/2Cs9p1kl6s2i1LfFmcquoFb56yl.jpg
93784,Tales from the Loop,"The story of the town and people who live above “The Loop,” a machine built to unlock and explore the mysteries of the universe – making things possible that were previously relegated only to science fiction.",/56D0QFyLhrRp1ZTBz8Gw10qtZas.jpg
49157,Houdini,Harry Houdini emerges as America's first bonafide world-renowned superstar.,/ba43f5KXfH01ipDmDR4lZSQyDkL.jpg
2370,Hell's Kitchen,Aspiring restaurateurs brave Ramsay and his fiery command of the kitchen as he puts the competitors through an intense culinary academy to prove they possess the right combination of ingredients to win a life-changing grand prize.,/AaHQrd5Gjwqj1ZfF7Pa3hwNAT2v.jpg
62066,Ask God For Forgiveness... Not Me,"The story of Renata Flores del Angel, a young woman from a wealthy family who falls for Pablo Ramos, the foreman of her father's estate.",/t7rEhuowbJXUPdRAMVuTgQ6s7Wh.jpg
2408,The Wild Thornberrys,"The Wild Thornberrys is an American animated television series that aired on Nickelodeon. It was rerun in the United States on Nickelodeon and occasionally Nicktoons until 2007. The show returned to The '90s Are All That for one night, and aired on March 21, 2013. The show aired on Nicktoonsters in the United Kingdom. The series is currently being released on DVD.",/6SHAvvwmOFJwFhbkAqa6MjsiO7P.jpg
9957,The Mask: Animated Series,"Insecure bank clerk Stanley Ipkiss uses an ancient mask to gain superpowers while taking on the mischievous and cartoonish, but heroic and good-hearted personality of The Mask",/8IuTg9XaviDwpfm99IXUUPukrVA.jpg
2389,Las Vegas,"Ed Deline is a strict ex-CIA officer who went from being Head of Security to becoming President of Operations of the Montecito, whose job is to run the day-to-day operations of the casino. Following his departure, former Marine Danny McCoy, Ed's former protégé, becomes the Montecito's new President of Operations.",/35zTsuqdLxKZU7jk9gCvCEjuufj.jpg
66090,Wolf Creek,An anthology series which centers on different characters being targeted by crazed serial killer Mick Taylor in the Australian outback.,/elrAJDa23hHhZC7CgoeFxoYFWUd.jpg
20992,Sonic Underground,"Sonic, Sonia, and Manic are the children of Queen Aleena Hedgehog, the rightful ruler of Mobius, and are pursued relentlessly by Doctor Robotnik and his bumbling bounty hunters sidekicks, Sleet and Dingo. As infants, the siblings were separated and placed in hiding to fulfill a prophecy made by the Oracle of Delphius that the triplets would grow up to find their estranged mother, overthrow Robotnik, and take their places once more as Mobius' rightful rulers.",/rVjYevHn5RxkIkk4SwNnqIS8LJB.jpg
100333,Summertime,"A modern love story set during the summer on Italy’s Adriatic Coast. An undeniable attraction brings together Ale and Summer, who come from very different worlds. For both, these holidays will be an unforgettable journey that will take them far from who they were before they met.",/ngawD5396ofpcXVzpREY2RCiurs.jpg
2404,Sonic the Hedgehog,"As the fearless leader of a group of freedom fighters, Sonic attempts to free the citizens of Mobius from the tyranny of the evil Dr. Robotnik.",/zQFFrIbgO3yw9Y9gf2vznEvrJ9E.jpg
96853,The Forgotten Army - Azaadi ke liye,"The dynamic story of Lt. Sodhi and his daredevil band of men and women who fought a heroic battle for the independence of India as part of the Indian National Army which was forged out of British defeat in Singapore during WWII and led by the charismatic, indomitable Indian leader Netaji Subhash Chandra Bose.",/iEKRHJB9lb4qT56h6Pf6aulLmXr.jpg
4035,Inspector Gadget,"Inspector Gadget is a clumsy, dim-witted human cyborg detective with various bionic gadgets built into his body. Gadget stumbles around working the cases while his niece and dog do most of the investigating. Gadget's arch-nemesis is Dr. Claw, the leader of an evil organisation, known as ""M.A.D.""",/ayYkEcvuArO5mpI4Dxnqq3Z5WEQ.jpg
92433,The Usurper,A humble young woman allows herself be manipulated by her twin sister to replace her so she can leave with another man.,/fnBu7Ym3WeMZy2goTl3c2YReVqE.jpg
96557,Pandemic: How to Prevent an Outbreak,"In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak.",/cHo4wXphisnd2MFZFa6EHDJLwkA.jpg
88987,Helstrom,Daimon and Ana Helstrom are the son and daughter of a mysterious and powerful serial killer. The siblings have a complicated dynamic as they track down the terrorizing worst of humanity — each with their attitude and skills.,/8fPIcaRIZgsoBcgA5yAm3GNz61M.jpg
2675,The Little Mermaid,"Disney's The Little Mermaid is an American animated television series produced by Walt Disney Television Animation based on the 1989 Disney film of the same name. It features the adventures of Ariel as a mermaid prior to the events of the film. This series is the first Disney television series to be spun off from a major animated film. Some of the voice actors of the film reprise their roles in the series, among them Jodi Benson as Ariel, Samuel E. Wright as Sebastian, Kenneth Mars as King Triton, and Pat Carroll as Ursula.",/qeiQOMWJNO4j98mPj0a3JQ4rAAF.jpg
80213,The Purge,"Set in a dystopian America ruled by a totalitarian political party, the series follows several seemingly unrelated characters living in a small city. Tying them all together is a mysterious savior who’s impeccably equipped for everything the night throws at them. As the clock winds down with their fates hanging in the balance, each character is forced to reckon with their pasts as they discover how far they will go to survive the night.",/9CaS2XFd0Db42grzzVBnWcSkrbg.jpg
57532,PAW Patrol,PAW Patrol is a CG action-adventure for old children and preschool series starring a pack of six heroic puppies led by a tech-savvy 10-year-old boy named Ryder.,/tzGxAzpuGIp66d0vZzW5ycoWAsU.jpg
82094,Whiskey Cavalier,"Following an emotional breakup, tough but tender FBI super-agent Will Chase (codename: “Whiskey Cavalier”) is assigned to work with badass CIA operative Frankie Trowbridge (codename: “Fiery Tribune”). Together, they lead an inter-agency team of flawed, funny and heroic spies who periodically save the world (and each other) while navigating the rocky roads of friendship, romance and office politics.",/vDw6JCPcMbGYaeMWz1AEcwdlGaA.jpg
5256,The Mists of Avalon,The Mists of Avalon is a 2001 miniseries based on the novel of the same name by Marion Zimmer Bradley. It was produced by American cable channel TNT and directed by Uli Edel.,/iVEbAgsYBVwKH8goTkUVd59fIWB.jpg
70484,Britannia,An epic drama set in 43AD as the Roman Imperial Army – determined and terrified in equal measure - returns to crush the Celtic heart of Britannia - a mysterious land ruled by warrior women and powerful druids who can channel the powerful forces of the underworld. Or so they say.,/fjdXymXAas9NSehc6GCOHQcEM05.jpg
88053,Doña flor y sus dos maridos,"The story revolves around Flor (Ana Serradilla), a happy and beautiful woman who knows Valentín (Joaquín Ferreira) a ""man's disaster"", but even so she likes him as he is, everything was cheerful, fun and lived happy, but due to Valentín's problems, he dies. And in the midst of the loneliness and pain of having lost her husband. Teodoro (Sergio Mur), Ana's friend and who was always in love with her, decides to start conquering her. Everything was fine, ""normal, calm and a little boring"" as a marriage should be. Until in one night Ana asks for a wish ""that her husband returns"", until suddenly her wish comes true. And now Ana does not know how to live with the ghost of her late husband and her current husband.",/gHqdttfjhaBGX4fkbMncsc5PL8i.jpg
78950,Miracle Workers,"The first season of this comedy anthology is set in the offices of Heaven Inc. When God plans to destroy the Earth, two low-level angels must convince their boss to save humanity. They bet him they can pull off their most impossible miracle yet: help two humans fall in love.",/2rTZrFxEXAb6y2Fwj5oHP2jOwhx.jpg
103465,Into the Unknown: Making Frozen II,"The team behind Frozen II open their doors to cameras for a six-part documentary series to reveal the hard work, heart, and collaboration it takes to create one of the most highly-anticipated films in Walt Disney Animation Studios’ near-century of moviemaking. Cameras were there to capture an eye-opening - and at times jaw-dropping - view of the challenges and the breakthroughs, the artistry, creativity and the complexity of creating the #1 animated feature of all time.",/UcbjmltlDTxoZvTSPbQtUBeZEo.jpg
95594,Fast & Furious Spy Racers,A government agency recruits teen driver Tony Toretto and his thrill-seeking friends to infiltrate a criminal street racing circuit as undercover spies.,/ejqbIUDbSWlgDeCoKBFGwbFML3N.jpg
9156,Frank Herbert's Children of Dune,"Frank Herbert's Children of Dune is a three-part miniseries written by John Harrison and directed by Greg Yaitanes, based on Frank Herbert's novels Dune Messiah and Children of Dune. First broadcast in the United States on March 16, 2003, Children of Dune is the sequel to the 2000 miniseries Frank Herbert's Dune and produced by the Sci Fi Channel. As of 2004, this miniseries and its predecessor were two of the three highest-rated programs ever to be broadcast on the Sci-Fi Channel.",/A3FJKCuvqRontYuMnlDjiU3Ig4h.jpg
89233,Away,"American astronaut Emma Green must leave her husband and teenage daughter behind to command an international space crew embarking upon a treacherous mission. A series about hope, humanity and how we need one another if we are to achieve impossible things.",/uZKqLBIZcjaB5NEpFr4umT8ezoW.jpg
34634,Gold Rush,"Follow the lives of ambitious miners as they head north in pursuit of gold. With new miners, new claims, new machines and new ways to pull gold out of the ground, the stakes are higher than ever. But will big risks lead to an even bigger pay out?",/zRlu3idMmqfrtnw7h2qHaAGzxnw.jpg
106514,Tiny Creatures,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.,/1sZPEDnltNC1v0Nacv4qHpQ3sXN.jpg
2745,Aladdin: The Series,"Aladdin is an animated television series made by Walt Disney Television which aired from 1994 to 1995, based on the original 1992 feature. It was animated at the Slightly Offbeat Productions Studios in Penrose, Auckland, New Zealand. Coming on the heels of the direct-to-video sequel The Return of Jafar, the series picked up where that installment left off, with Aladdin now living in the palace, engaged to beautiful and spunky Princess Jasmine. ""Al"" and Jasmine went together into peril among sorcerers, monsters, thieves, and more. Monkey sidekick Abu, the animated Magic Carpet, and the fast-talking, shape-shifting Genie came along to help, as did sassy, complaining parrot Iago, formerly Jafar’s pet but now an antihero. Jafar, having previously been destroyed in the second movie, returns in only one episode which also serves as a crossover with Hercules: The Animated Series.

Many of the films' stars provided the voices of their TV counterparts, with the notable exception of Dan Castellaneta filling in for Robin Williams in the Genie role. Unlike The Little Mermaid spinoff series, this series does not feature any musical numbers.

The series originally aired concurrently on the syndicated The Disney Afternoon block and on Saturday mornings on CBS. Disney Channel reran the series in the late-1990s until it was replaced by their pre-teen lineup. The show was later shown on Toon Disney, but has since been removed.",/nlaiczW81kY46GBdfIcTrBIqr8I.jpg
93394,Cuna de lobos,"After causing the death of her millionaire husband Carlos, Catalina Creel, whose great beauty is only surpassed by her cruelty, will go to any lengths to secure her fortune and bloodline.",/bDnJY3OfhfQzb1oPmCsF5rzrNcm.jpg
72792,Safe,"After his daughter goes missing, a widower begins uncovering the dark secrets of the people closest to him.",/nsElLmgjEFbelkI4bseXSVs4A7L.jpg
4709,Man vs. Wild,Bear strands himself in popular wilderness destinations where tourists often find themselves lost or in danger.,/9M4xXcz9m1aUlRsASv7vsx776do.jpg
42531,Powers,"Two homicide detectives, Christian Walker and Deena Pilgrim, are assigned to investigate cases involving people with superhuman abilities, referred to as “Powers.” Set amidst today’s paparazzi culture, Powers asks the questions, what if the world was full of superheroes who aren't actually heroic at all? What if all that power was just one more excuse for mischief, mayhem, murder, and endorsement deals?",/7imMR8ySLCPG3LsNlGej8GGtXBg.jpg
10126,Taz-Mania,"Taz-Mania is an American cartoon sitcom produced by Warner Bros. Animation from 1991 to 1995, broadcast in the United States on Fox and in Canada on Baton Broadcast System. The show follows the adventures of the classic Looney Tunes character, Taz in the fictional land of Tazmania.

Similar to other Warner Brothers cartoons of its time, such as Animaniacs and Tiny Toon Adventures, Taz-Mania frequently broke the fourth wall, and often made jokes showing that Taz could actually speak perfectly normal when he wanted to. The intro indicates that, in this rendering of Tasmania, ""the sky's always yellow, rain or shine"". The title song is performed by Jess Harnell and Jim Cummings.",/ozqJKBZq3k7BjyAwv2A7V1Zv6Ba.jpg
57736,The Musketeers,"Set in 17th century Paris, musketeers Athos, Porthos, Aramis and D'Artagnan are members of an elite band of soldiers who fight for what is just. They are heroes in the truest and most abiding sense – men that can be trusted and believed in to do the right thing, regardless of personal risk.",/6kOMlk4hlavwO5L82eLdklN0fm5.jpg
12782,Marimar,"Story of love between Marimar and Sergio. Sergio is from a wealthy family, and Marimar lives with her poor grandparents in a hut in front of the ocean.",/eoJkLbQPTHYb0XgrsrH7mc8syY.jpg
127581,4400,"4400 overlooked, undervalued, or otherwise marginalized people who vanished without a trace over the last hundred years are all returned in an instant, having not aged a day and with no memory of what happened to them. As the government races to analyze the potential threat and contain the story, the 4400 themselves must grapple with the fact that they've been returned with a few ""upgrades"", and the increasing likelihood that they were all brought back now for a specific reason.",/nTYDhLtHffPAJKWn2w8sfnYhLwt.jpg
20056,Broken Trail,"Broken Trail is a 2006 Western miniseries directed by Walter Hill and starring Robert Duvall and Thomas Haden Church. Written by Alan Geoffrion, who also wrote the novel, the story is about an aging cowboy and his nephew who transport 500 horses from Oregon to Wyoming to sell them to the British Army. Along the way, their simple horse drive is complicated when they rescue five Chinese girls from a slave trader, saving them from a life of prostitution and indentured servitude. Compelled to do the right thing, they take the girls with them as they continue their perilous trek across the frontier, followed by a vicious gang of killers sent by the whorehouse madam who originally paid for the girls.

Broken Trail weaves together two historical events: the British buying horses in the American West in the late 19th century and Chinese women being transported from the West Coast to the interior to serve as prostitutes. Filmed on location in Calgary, Alberta, the miniseries originally aired on American Movie Classics as its first original film. Broken Trail received 4 Emmy Awards for Outstanding Miniseries, Outstanding Casting for a Miniseries, Movie, or a Special, Outstanding Lead Actor in a Miniseries or Movie, and Outstanding Supporting Actor in a Miniseries or a Movie.",/yjYXwnRLZFrWXdS97IoXxsSbADi.jpg
1667,Saturday Night Live,"A late-night live television sketch comedy and variety show created by Lorne Michaels. The show's comedy sketches, which parody contemporary culture and politics, are performed by a large and varying cast of repertory and newer cast members. Each episode is hosted by a celebrity guest, who usually delivers an opening monologue and performs in sketches with the cast, and features performances by a musical guest.",/bfiBW2qtdPEdcDOhYGNiP8XX8ok.jpg
237,Mortal Kombat: Conquest,"Kung Lao has triumphed in the Mortal Kombat tournament, defeating Shang Tsung and saving Earth Realm. Now, he must train a new generation of warriors for the next tournament. Meanwhile, an exiled Shang Tsung attempts to thwart Lao's efforts with the aid of supernatural warriors such as Scorpion and Sub-Zero.",/tHICkzrorbw0EgTxreIyUfc1pca.jpg
99807,La Révolution,"1787, France. While investigating a series of mysterious murders, Joseph Guillotin - the future inventor of the world famous ‘Guillotine’ - uncovers an unknown virus: the Blue Blood. The disease quickly spreads amongst the French aristocracy, driving them to murder ordinary people and soon leads to a rebellion.",/cSj4x6ZTTc8evF9NwE5pBjXclW4.jpg
94413,The Mess You Leave Behind,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before and begins fearing for her own life.,/lO3JkTPko8kEr2luYGwQocU1lJH.jpg
877,Caprica,"Set 58 years before Battlestar Galactica, Caprica follows two rival families - the Graystones and the Adamas - as they grow, compete, and thrive in the vibrant world of the peaceful 12 Colonies, living in a society close to our own. Entangled in the burgeoning technology of artificial intelligence and robotics that will eventually lead to the creation of the Cylons, the two houses go toe-to-toe, blending action with corporate conspiracy and sexual politics.",/wGCdHYsx0aY5Z5236XTC6JQMpNn.jpg
96658,Masters of the Universe: Revelation,The war for Eternia begins again in what may be the final battle between He-Man and Skeletor. A new animated series from writer-director Kevin Smith.,/vIhyANmvTiBjlmX0Uy48Z9AD24j.jpg
2898,Small Wonder,"When genius cybernetics engineer Ted Lawson brings home his top-secret invention, a Voice Input Child Identicant or V.I.C.I., life becomes anything but mechanical for the Lawson Family. With his boss and his nosy family living next door, Ted, his wife Joan and their son Jamie must pass Vicki off as a real child. It is easy for Joan, who cannot help doting on her like a daughter, but harder for precocious Jamie, who uses Vicki to do his homework and to ward off Harriet, the annoying redheaded girl next door.",/beaMCxE00CGMSk6MVCcvhZkwqSV.jpg
46080,Masha and the Bear,"Masha is an energetic three-year-old who can’t seem to keep herself out of trouble. Bear is a warm, fatherly figure that does his best to guide his friend and keep her from harm, often ending up the unintended victim of her misadventures.",/wPkeRunw71Mm10xQYKAwGG0NLgt.jpg
2275,The Bionic Woman,"After fully recovering from her near fatal bout of bionic rejection, Jaime Sommers, the first female cyborg, is assigned to spy missions of her own.",/iUN8qOF0iH3QtCt7dL53ZKFFFJt.jpg
5028,Storm of the Century,When a blizzard hits an isolated island town it brings with it a mysterious stranger intent on terrorizing the people for a sinister purpose.,/xFPh9zZickYu9AWqOcfUZBCIu14.jpg
31631,Covert Affairs,"A young CIA operative, Annie Walker, is mysteriously summoned to headquarters for duty as a field operative. While Annie believes she's been promoted for her exceptional linguistic skills, there may be something or someone from her past that her CIA bosses are really after. Auggie Anderson is a CIA military intelligence agent who was blinded while on assignment and is Annie's guide in this world of bureaucracy, excitement and intrigue.",/pRWUGSGdByQHW93DH2braqkRjZa.jpg
102085,Too Hot to Handle,"On the shores of paradise, gorgeous singles meet and mingle. But there’s a twist. To win a $100,000 grand prize, they’ll have to give up sex.",/jr21CagMMfglh7YVgcyov3Cj833.jpg
63161,Crazy Ex-Girlfriend,"Rebecca Bunch is a successful, driven, and possibly crazy young woman who impulsively gives up everything - her partnership at a prestigious law firm and her upscale apartment in Manhattan - in a desperate attempt to find love and happiness in that exotic hotbed of romance and adventure: suburban West Covina, California.",/pvYh3fdrRvreWmqw4onWJJmRXf5.jpg
62823,Scream: The TV Series,"What starts as a YouTube video going viral, soon leads to problems for the teenagers of Lakewood and serves as the catalyst for a murder that opens up a window to the town's troubled past. Everyone has secrets. Everyone tells lies. Everyone is fair game.",/cb2WD75HjajBmFtPzfU5ukGqfeo.jpg
77184,Halo: The Fall of Reach,"Kidnapped as children and conscripted into a brutal military training and augmentation program, the Spartans were designed to be the ultimate weapon against chaos and insurgency—but when a dangerous alien alliance known as the Covenant declares war on humanity, the Spartans might be our only hope.",/11Hs7WmsW2htHTKQrx3nK9Ke8aG.jpg
12584,Tin Man,"The miniseries is a continuation of the classic story The Wonderful Wizard of Oz, with science fiction and additional fantasy elements added. It focuses on the adventures of a small-town waitress named DG who is pulled into a magical realm called the O.Z., ruled by the tyrannical sorceress Azkadellia. Together with her companions Glitch, Raw, and Cain, DG journeys to uncover her lost memories, find her true parents, and foil Azkadellia's plot to trap the O.Z. in eternal darkness.",/9skg8ZHkiYVTJ4AbGaivfv45G6y.jpg
60858,Heroes Reborn,"The supernatural phenomenon begins again with a fresh crop of inspiring heroes who take on the ultimate struggle between those with extraordinary abilities and those with nefarious motives to hunt and harness their powers. Epic adventures await these newly empowered allies as they cross paths with some of the original characters, unlocking the mysterious fate of the universe and their place within it.",/nlXmiwpSlM9EjuXFSGDzyBdB2ca.jpg
7143,Fear Itself,A horror/suspense anthology series directed by the biggest horror directors working in feature films.,/vlcynm3pJf5tRsyXre9oEnVAEVb.jpg
62858,Colony,"In the near future a family must make difficult decisions as they balance staying together with trying to survive. They live in Los Angeles, which has been occupied by a force of outside intruders.  While some people have chosen to collaborate with the authorities and benefit from the new order, others have rebelled — and suffer the consequences.",/qfS0mp22XfTig2EK3jWKiyx7kNy.jpg
62117,Younger,"Liza Miller, a suddenly single stay-at-home mother, tries to get back into the working world, only to find it’s nearly impossible to start at the bottom at 40-year old. When a chance encounter convinces her she looks younger than she is, Liza tries to pass herself off as 26 and lands a job as an assistant at Empirical Press. Now she just has to make sure no one finds out the secret only she and her best friend Maggie share.",/feWw6i09zaX2apzRqd7QbKEAsx9.jpg
12117,Human Trafficking,"The story of an American Immigration and Customs Enforcement agent going undercover to stop an organization from trafficking people, and the struggles of three trafficked women.",/AtCrinNTMypgga7Y20H3BcCivuT.jpg
61335,Fortitude,"Fortitude is a place like nowhere else. Although surrounded by the savage beauty of the Arctic landscape, Fortitude is one of the safest towns on earth. There has never been a violent crime here. Until now. In such a close-knit community a murder touches everyone and the unsettling, mysterious horror of this crime threatens the future of the town itself.",/bg4Hdp1tzztzXoLeUVMvrwbdvWf.jpg
21494,V,"A re-imagining of the 1980s miniseries about the world's first encounter with an alien race in which the aliens call themselves The Visitors, and have a seemingly friendly agenda that may or may not be a cover for something more malevolent.",/b2w3vq0uvfmahS6dB41WeWByhVy.jpg
19614,It,"In 1960, seven outcast kids known as ""The Losers' Club"" fight an evil demon who poses as a child-killing clown. Thirty years later, they reunite to stop the demon once and for all when it returns to their hometown.",/4ybQ6gopB3H3cu0seVZLznDnIKo.jpg
